k,f_value,grad_norm,step_size,x1,x2,beta,restart
222,0.0033501447942771326,1.50808924820842,1.0,1.0466181054472308,1.098840051949641,0.0,True
223,0.0022972651219608617,0.09021436442708627,0.0009765625,1.0479296017490456,1.0981700141957953,0.003578469337097132,False
224,0.0022937449022513933,0.0878882328315117,0.001953125,1.0477628677984328,1.098159920349384,0.0,True
225,0.0022910735912869116,0.09544631095094619,0.001953125,1.0478651600367426,1.098022071438373,1.1793883412891855,False
226,0.002167143392240332,0.827924998738692,0.125,1.0436554886909317,1.0876001724453872,0.0,True
227,0.0018477293838529806,0.05404035259872949,0.0009765625,1.0429111692279633,1.0879159159276763,0.004260439042418132,False
228,0.001847288125740409,0.1164301583670136,0.00390625,1.0429742281005188,1.0877242584485833,0.0,True
229,0.0018457122259872107,0.12619462874443835,0.001953125,1.0427485221849861,1.087751985805337,1.1747643649487673,False
230,0.0018297644439275319,0.42295985741980413,0.03125,1.0414065756037953,1.0856012475359353,0.0,True
231,0.0017456039843726163,0.040665932523333774,0.0009765625,1.041762439942923,1.085391561632593,0.00924406880623311,False
232,0.0017402947340081248,0.11077733382422045,0.0078125,1.0415352801803959,1.0851845230178088,0.0,True
233,0.0017387125173548975,0.11961924459435816,0.001953125,1.0416893856286937,1.0850326545969677,1.1660046816740792,False
234,0.0017149213310749167,0.3854864398540295,0.03125,1.0408634454437626,1.0827251455525184,0.0,True
235,0.0016448723922919222,0.03880813780341803,0.0009765625,1.0405105836245656,1.0828563108862181,0.010135085022248412,False
236,0.0016430833786772717,0.19769183483844333,0.015625,1.0404492621666543,1.0822712175492748,0.0,True
237,0.0016241928321971129,0.03585721893316654,0.0009765625,1.0402631870704107,1.0823226725480757,0.03289847306514854,False
238,0.0015340226139934905,1.0063091470271561,0.5,1.0333111966371185,1.0656719640660854,0.0,True
239,0.0010544857218102554,0.041830794558847965,0.0009765625,1.032414616854299,1.066074320517169,0.0017279429004495067,False
240,0.0010528716818508372,0.04054089566792411,0.001953125,1.0324416801527407,1.0659997815530995,0.0,True
241,0.0010513613004097062,0.04177627833517061,0.001953125,1.0323665435600449,1.0659747977107223,1.061873584643847,False
242,6.167107417968156e-05,0.17753278758443441,1.0,1.0069433919575943,1.0135681106703376,0.0,True
243,6.091637721370287e-05,0.17354675173156378,0.001953125,1.0066276510861165,1.0137114247081218,0.9555993246602031,False
244,4.431725430872339e-05,0.07291485282519866,0.0625,1.0065173151013465,1.0129413905230769,0.0,True
245,4.413198581785636e-05,0.07120954192144896,0.001953125,1.0063851384223108,1.0129944042245402,0.9537715791449062,False
246,4.337001619165022e-05,0.13786996745652585,0.125,1.0059470142610107,1.0116464990960876,0.0,True
247,4.2848348808894224e-05,0.1343591906651981,0.001953125,1.0057014565541265,1.0117570055041167,0.9497196244704433,False
248,3.401436357282238e-05,0.08159023150011888,0.0625,1.005611505754234,1.0110955864800195,0.0,True
249,3.379659001460399e-05,0.07944402528815885,0.001953125,1.0054647375503145,1.011157662271144,0.9480825456097394,False
250,2.91326399736899e-05,0.05217484620029819,0.0625,1.005314087480523,1.0105619097661191,0.0,True
251,2.9017982053329018e-05,0.05076425744011626,0.001953125,1.0052191051645596,1.010598825672634,0.9466593324944967,False
252,2.5749477133530714e-05,0.0353256229806245,0.0625,1.005041218093785,1.0100499193101145,0.0,True
253,2.567698807467122e-05,0.034349878831593315,0.001953125,1.0049760392739602,1.0100725485121944,0.9455200874324798,False
254,2.3894217693912042e-05,0.08291350896437363,0.125,1.0045971073740196,1.009049190945016,0.0,True
255,2.3665087619762663e-05,0.08046611516084165,0.001953125,1.0044487428594981,1.009114096100966,0.9418364161778422,False
256,2.0889887303588588e-05,0.06895916023975729,0.0625,1.004363493376606,1.0086100190023,0.0,True
257,2.072142323350767e-05,0.0668773832668785,0.001953125,1.0042397287191935,1.008663147059081,0.9405342509131378,False
258,1.8549984886051052e-05,0.05999763197615402,0.0625,1.0041452284713288,1.0081907182723477,0.0,True
259,1.8415922565890794e-05,0.058148031088066786,0.001953125,1.004037312535042,1.008236390768203,0.9392945629951336,False
260,1.6633963598727284e-05,0.054390480272744866,0.0625,1.0039403006106375,1.0077908658631602,0.0,True
261,1.651983512341267e-05,0.052680390299587,0.001953125,1.0038423493674022,1.0078319835690261,0.9381065762664498,False
262,1.5022890653203317e-05,0.05122363898187959,0.0625,1.0037473765789855,1.007409798038284,0.0,True
